state,Year,Month,neg,neu,pos,compound,Happy,Angry,Surprise,Sad,Fear,Administered_Dose1_Pop_Pct,Series_Complete_Pop_Pct,Additional_Doses_Vax_Pct
HI,2022,4,0.020938775510204077,0.947030612244898,0.03202040816326531,0.023007142857142858,0.23887755102040809,0.028877551020408163,0.022040816326530613,0.35040816326530577,0.1940816326530612,87.18333333333332,78.01000000000003,50.77666666666665
HI,2022,5,0.022336448598130842,0.9517570093457944,0.025906542056074764,0.012034579439252338,0.2717757009345795,0.007757009345794394,0.04785046728971962,0.429719626168224,0.15794392523364484,87.6032258064516,78.43225806451615,51.577419354838725
HI,2022,6,0.024449541284403666,0.961559633027523,0.013990825688073394,-0.002608256880733944,0.3111926605504585,0.010550458715596329,0.03761467889908257,0.43412844036697196,0.18605504587155952,87.9777777777778,78.75555555555553,52.61666666666668
HI,2022,7,0.026978494623655917,0.9422043010752689,0.030817204301075266,-0.009169892473118278,0.37150537634408615,0.0035483870967741938,0.012795698924731185,0.48161290322580613,0.054946236559139786,88.875,79.275,56.324999999999996
HI,2022,8,0.011846153846153845,0.9771868131868131,0.010956043956043953,-0.0003417582417582407,0.2745054945054946,0.008241758241758242,0.006373626373626374,0.4745054945054943,0.15802197802197804,89.34,79.6,57.14
HI,2022,9,0.02047435897435897,0.9545769230769232,0.02493589743589744,0.01672692307692308,0.3523076923076922,0.004230769230769231,0.00641025641025641,0.44371794871794845,0.11487179487179489,89.65,79.875,57.474999999999994
HI,2022,10,0.017191011235955053,0.9718764044943821,0.010932584269662923,-0.006320224719101121,0.3921348314606744,0.0,0.011235955056179775,0.5103370786516851,0.04101123595505619,90.125,80.45,58.025000000000006
HI,2022,11,0.0176,0.9710000000000001,0.011383333333333334,0.003008333333333334,0.32750000000000007,0.0,0.025,0.42899999999999977,0.11583333333333336,90.55000000000001,80.85,58.525000000000006
IA,2021,1,0.08563169642857142,0.8048638392857141,0.10951339285714279,0.06257455357142862,0.11098214285714285,0.034642857142857135,0.11950892857142856,0.17147321428571427,0.277544642857143,0.0,0.0,0.0
IA,2021,2,0.09682,0.787085,0.11607750000000003,0.07620750000000005,0.08132499999999997,0.05984999999999999,0.13745,0.18627500000000005,0.27482500000000015,7.72142857142857,0.0,0.0
IA,2021,3,0.06208645533141212,0.8110115273775219,0.12690201729106632,0.13440172910662826,0.10253602305475498,0.026599423631123914,0.13841498559077808,0.1552737752161383,0.26250720461095095,23.9483870967742,12.251612903225803,0.0
IA,2021,4,0.07309187279151942,0.8271166077738514,0.09977738515901058,0.05390282685512363,0.14409893992932862,0.04597173144876325,0.15194346289752647,0.2034628975265018,0.18950530035335683,38.82333333333334,26.749999999999996,0.0
IA,2021,5,0.060197424892703855,0.8350429184549358,0.10477682403433476,0.09910257510729618,0.13291845493562232,0.021630901287553652,0.14862660944206008,0.15798283261802573,0.29381974248927034,46.748387096774195,39.990322580645156,0.0
IA,2021,6,0.07719685039370079,0.8395196850393704,0.08329133858267719,-0.005416535433070861,0.11519685039370078,0.06196850393700788,0.12543307086614172,0.1348818897637795,0.2548818897637795,50.43,46.06666666666667,0.0
IA,2021,7,0.08185563380281688,0.8246197183098596,0.09353169014084509,0.010236619718309843,0.1028169014084506,0.042676056338028165,0.11397887323943659,0.19190140845070422,0.2415845070422535,52.23548387096775,48.880645161290325,0.0
IA,2021,8,0.07909367088607597,0.8188531645569619,0.10206329113924047,0.014456962025316466,0.11139240506329111,0.04858227848101265,0.13278481012658222,0.19027848101265812,0.26316455696202534,54.864516129032246,50.55483870967741,0.0
IA,2021,9,0.08801687763713081,0.8260379746835447,0.08594092827004216,-0.04721265822784813,0.10691983122362868,0.036582278481012656,0.13962025316455695,0.19485232067510538,0.2556540084388185,57.26,52.92666666666666,0.0
IA,2021,10,0.1154086956521739,0.790434782608696,0.09418260869565219,-0.03930521739130437,0.11686956521739128,0.03347826086956522,0.13530434782608697,0.2174782608695652,0.2529565217391303,58.87096774193548,54.80645161290321,3.6258064516129025
IA,2021,11,0.06983333333333334,0.8232430555555552,0.10686805555555554,0.038645138888888896,0.12006944444444444,0.05298611111111111,0.16916666666666663,0.16180555555555556,0.294375,61.11999999999998,56.15,22.15
IA,2021,12,0.09309248554913294,0.7894682080924857,0.11745086705202314,0.05078323699421966,0.11913294797687865,0.045317919075144514,0.12716763005780346,0.1744508670520231,0.19271676300578033,63.877419354838715,58.10322580645162,38.31612903225806
IA,2022,1,0.0762158273381295,0.827453237410072,0.09630935251798559,-0.03572014388489209,0.11021582733812949,0.0774820143884892,0.13647482014388487,0.1974820143884891,0.2406474820143884,65.86451612903225,59.7225806451613,47.754838709677436
IA,2022,2,0.11134920634920636,0.8084920634920634,0.08014285714285714,-0.10286190476190475,0.12301587301587304,0.09714285714285714,0.11269841269841269,0.26539682539682535,0.25809523809523804,67.01785714285715,60.79999999999999,51.00714285714285
IA,2022,3,0.07191666666666668,0.7929999999999998,0.13511111111111107,0.13839166666666664,0.07305555555555555,0.03333333333333333,0.14583333333333334,0.11527777777777778,0.24416666666666664,67.46451612903229,61.35806451612902,52.03225806451614
IA,2022,4,0.05971428571428572,0.8180000000000002,0.1222142857142857,0.09489642857142858,0.07928571428571428,0.054642857142857146,0.042499999999999996,0.17142857142857146,0.1875,67.78333333333333,61.75333333333331,52.71333333333333
IA,2022,5,0.0844047619047619,0.7963333333333333,0.11928571428571426,0.050869047619047626,0.10166666666666666,0.12404761904761905,0.10738095238095238,0.15047619047619049,0.22976190476190478,68.07096774193548,62.08387096774193,53.248387096774174
IA,2022,6,0.06007894736842105,0.7832631578947369,0.15663157894736845,0.3136842105263158,0.1863157894736842,0.013157894736842105,0.15894736842105264,0.1931578947368421,0.23763157894736844,68.26666666666668,62.30555555555554,53.72777777777779
IA,2022,7,0.10394444444444444,0.7892037037037037,0.10679629629629632,0.054301851851851844,0.13074074074074074,0.024814814814814817,0.18574074074074073,0.12814814814814815,0.29,68.65,62.55,54.349999999999994
IA,2022,8,0.09172580645161288,0.7860806451612903,0.12217741935483871,0.04601935483870968,0.12016129032258065,0.06774193548387097,0.07838709677419356,0.17887096774193548,0.24758064516129033,69.04,62.839999999999996,54.88000000000001
IA,2022,9,0.09379166666666665,0.7999166666666667,0.10629166666666667,-0.02064583333333334,0.09166666666666667,0.0,0.10916666666666668,0.15541666666666668,0.22708333333333333,69.35,63.075,55.175
IA,2022,10,0.09506976744186045,0.8124651162790698,0.09246511627906978,0.004818604651162788,0.14813953488372092,0.07232558139534885,0.08604651162790698,0.1972093023255814,0.2630232558139535,69.65,63.45,55.725
IA,2022,11,0.05391666666666665,0.8716666666666666,0.0745,0.02812500000000001,0.09999999999999999,0.15833333333333333,0.08083333333333333,0.2525,0.3241666666666667,70.05000000000001,63.825,56.39999999999999
ID,2021,1,0.0908597285067873,0.8027466063348415,0.10639819004524892,0.0066615384615384635,0.09828054298642533,0.035972850678733036,0.10714932126696829,0.1762443438914027,0.20624434389140267,0.0,0.0,0.0
ID,2021,2,0.0802330827067669,0.8106015037593982,0.10915037593984957,0.05177443609022555,0.07473684210526316,0.0381203007518797,0.07300751879699248,0.16609022556390973,0.3096992481203008,6.925,0.0,0.0
ID,2021,3,0.07553881278538813,0.8258721461187218,0.09859817351598178,0.0359958904109589,0.1148401826484018,0.05310502283105023,0.13712328767123283,0.1692237442922374,0.260365296803653,19.912903225806456,11.02258064516129,0.0
ID,2021,4,0.05933333333333334,0.8613678160919542,0.07929885057471263,0.056272413793103444,0.1545977011494253,0.03701149425287356,0.15666666666666665,0.1404597701149425,0.2001149425287356,30.97333333333334,22.033333333333335,0.0
ID,2021,5,0.09135772357723577,0.8438699186991867,0.06478861788617886,-0.056694308943089425,0.05105691056910569,0.061382113821138215,0.14235772357723575,0.20048780487804876,0.3165040650406504,35.909677419354836,30.461290322580638,0.0
ID,2021,6,0.09438775510204084,0.8259591836734694,0.07963265306122448,-0.029476530612244894,0.10653061224489796,0.025510204081632654,0.19979591836734692,0.19959183673469386,0.3249999999999999,38.65666666666667,34.470000000000006,0.0
ID,2021,7,0.08647058823529412,0.8249509803921569,0.08855882352941176,-0.002828431372549037,0.039705882352941174,0.03558823529411765,0.12254901960784316,0.2146078431372549,0.2538235294117647,40.30322580645161,36.79032258064515,0.0
ID,2021,8,0.07309424083769632,0.8519005235602094,0.07499476439790573,-0.020709424083769627,0.07094240837696335,0.05345549738219896,0.13481675392670156,0.21089005235602096,0.2625654450261779,42.638709677419364,38.2,0.0
ID,2021,9,0.09740350877192984,0.8299415204678362,0.07263157894736844,-0.041453216374268985,0.08625730994152046,0.03152046783625731,0.18526315789473685,0.16596491228070168,0.24409356725146195,45.75000000000001,40.443333333333335,0.0
ID,2021,10,0.10023880597014928,0.8130597014925376,0.08668656716417912,-0.020731343283582088,0.11611940298507464,0.04134328358208956,0.11402985074626866,0.16447761194029853,0.27999999999999997,48.122580645161285,42.809677419354834,4.048387096774194
ID,2021,11,0.06816666666666667,0.8452166666666668,0.08664999999999999,0.02594833333333332,0.11433333333333334,0.04083333333333334,0.10416666666666667,0.0975,0.27616666666666667,49.98666666666666,44.64666666666667,20.883333333333333
ID,2021,12,0.06792307692307693,0.8323076923076924,0.09981538461538461,0.045704615384615406,0.08015384615384616,0.018923076923076924,0.12015384615384617,0.074,0.26,51.58064516129032,45.8516129032258,33.95161290322581
ID,2022,1,0.08753731343283583,0.8283134328358207,0.08420895522388057,-0.004447761194029865,0.06791044776119404,0.01582089552238806,0.13402985074626866,0.1182089552238806,0.2008955223880597,54.383870967741935,47.974193548387106,40.322580645161295
ID,2022,2,0.10475000000000001,0.79196875,0.10328125,-0.010590625000000017,0.0734375,0.0625,0.11031250000000001,0.2253125,0.246875,59.99642857142857,52.70714285714286,40.332142857142856
ID,2022,3,0.02323076923076922,0.9196923076923078,0.057153846153846145,0.19212307692307695,0.06923076923076923,0.038461538461538464,0.15692307692307692,0.30000000000000004,0.05153846153846154,60.53870967741938,53.406451612903226,41.15483870967744
ID,2022,4,0.05758333333333334,0.8324166666666669,0.10991666666666666,0.09390833333333333,0.17,0.011666666666666667,0.14833333333333334,0.17333333333333334,0.24749999999999997,60.92333333333333,53.85333333333333,41.823333333333316
ID,2022,5,0.05785714285714285,0.7506428571428572,0.1915,0.1445,0.008571428571428572,0.0,0.12142857142857143,0.04642857142857143,0.18,61.68709677419352,54.919354838709666,42.35806451612903
ID,2022,6,0.06455999999999999,0.81648,0.11896,0.15082,0.15200000000000002,0.0264,0.0268,0.23560000000000003,0.2384,62.07222222222223,55.70000000000002,43.30000000000001
ID,2022,7,0.15336842105263157,0.7902105263157895,0.05642105263157895,-0.11472105263157897,0.04421052631578948,0.0,0.1668421052631579,0.15789473684210525,0.31526315789473686,62.5,55.975,44.199999999999996
ID,2022,8,0.08276923076923078,0.7804615384615385,0.13676923076923075,0.11338461538461539,0.06307692307692309,0.008461538461538461,0.1623076923076923,0.16576923076923075,0.21576923076923074,62.3,55.04,45.699999999999996
ID,2022,9,0.13377777777777777,0.826,0.04022222222222221,-0.0955333333333333,0.1111111111111111,0.0,0.09222222222222223,0.16666666666666666,0.18555555555555556,62.575,55.27499999999999,46.050000000000004
ID,2022,10,0.18358333333333332,0.7535,0.06291666666666668,-0.250725,0.08333333333333333,0.06916666666666667,0.1525,0.32666666666666666,0.20083333333333334,62.95,55.65,46.625
ID,2022,11,0.05071428571428571,0.8405714285714286,0.10871428571428572,0.1685,0.23714285714285716,0.07142857142857142,0.0,0.35714285714285715,0.047142857142857146,63.349999999999994,56.0,47.4
IL,2021,1,0.08235693359375001,0.8196699218750011,0.09797460937499997,0.027839599609374974,0.11208984375000003,0.04848144531250001,0.1318554687499998,0.16697265624999977,0.2483007812499999,0.0,0.0,0.0
IL,2021,2,0.0726745762711864,0.8316366101694924,0.09568542372881361,0.060676474576271115,0.1129559322033899,0.038786440677966105,0.1178644067796611,0.16865762711864415,0.2617220338983051,7.660714285714286,0.0,0.0
IL,2021,3,0.06463130733944952,0.8337138761467889,0.10165653669724767,0.07911404816513765,0.12263188073394496,0.04930045871559636,0.12016055045871571,0.14077408256880727,0.2461238532110092,22.9741935483871,10.94516129032258,0.0
IL,2021,4,0.06828219178082186,0.8412228310502281,0.0904858447488583,0.04449853881278535,0.12776255707762574,0.04160730593607306,0.10920547945205486,0.18549771689497724,0.23788127853881286,39.85333333333334,23.61666666666667,0.0
IL,2021,5,0.058010905125408956,0.8474885496183208,0.0944950926935658,0.0673221374045801,0.11625954198473278,0.029716466739367498,0.11600872410032713,0.15165757906215924,0.2665321701199562,50.78064516129033,35.95483870967742,0.0
IL,2021,6,0.07136484687083888,0.8387416777629825,0.08990412782956059,0.018048069241012002,0.10026631158455393,0.03392809587217044,0.12794940079893474,0.15501997336884152,0.2588814913448736,57.34666666666666,43.040000000000006,0.0
IL,2021,7,0.0813031709203403,0.8293797370456292,0.0893054911059551,-0.007391956689868514,0.10259087393658158,0.04334880123743231,0.11679040989945864,0.19698375870069612,0.2521268368136116,60.81612903225806,47.451612903225815,0.0
IL,2021,8,0.0772569567791593,0.8352551805802257,0.08748312611012429,0.004543339253996466,0.09247483718176434,0.035666074600355244,0.10833037300177617,0.18937833037300164,0.24225577264653628,64.27419354838709,49.825806451612905,0.0
IL,2021,9,0.08882281059063135,0.8196832993890014,0.09147454175152753,-0.01759012219959269,0.10846232179226073,0.0380244399185336,0.11510183299389007,0.15732179226069254,0.24362525458248468,67.33999999999999,52.42999999999999,0.0
IL,2021,10,0.08387301587301596,0.8157330447330444,0.10038816738816746,0.0228031746031746,0.11776334776334778,0.03968253968253968,0.11261183261183266,0.1630880230880232,0.27949494949494935,68.9161290322581,54.79354838709676,2.0709677419354837
IL,2021,11,0.07506325301204819,0.8327876506024094,0.0921415662650602,0.04034834337349397,0.11066265060240967,0.04984939759036142,0.11582831325301206,0.17176204819277116,0.2263102409638554,67.12999999999998,61.126666666666665,17.586666666666666
IL,2021,12,0.08214241486068107,0.8161493808049535,0.10169582043343654,0.02274434984520128,0.08898606811145514,0.0329953560371517,0.11691950464396289,0.1664938080495357,0.235797213622291,70.93870967741935,63.264516129032245,32.11290322580645
IL,2022,1,0.07231944444444444,0.828909722222222,0.0987738095238094,0.05961408730158731,0.11072420634920634,0.038353174603174604,0.10034722222222224,0.15558531746031756,0.2899702380952383,73.98709677419353,65.21612903225807,43.516129032258064
IL,2022,2,0.07159824561403506,0.8348385964912273,0.09357719298245612,0.011320175438596496,0.08978947368421052,0.04266666666666665,0.11677192982456139,0.17440350877192984,0.2793684210526318,75.72142857142856,66.89642857142857,48.417857142857144
IL,2022,3,0.06349210526315793,0.8562973684210521,0.0802105263157895,0.04089236842105263,0.09084210526315785,0.045184210526315785,0.10363157894736837,0.15297368421052626,0.2649473684210526,76.23870967741935,67.8967741935484,49.68709677419356
IL,2022,4,0.0553781512605042,0.8635840336134452,0.08107142857142863,0.050912605042016786,0.08163865546218488,0.030126050420168072,0.12138655462184869,0.17638655462184874,0.28336134453781514,76.49333333333335,68.46666666666668,50.70333333333334
IL,2022,5,0.08344224422442244,0.8353036303630357,0.08124752475247528,0.010159075907590756,0.0882178217821782,0.02966996699669967,0.11818481848184821,0.20379537953795376,0.23986798679867993,76.61290322580642,68.99032258064514,51.92580645161289
IL,2022,6,0.07140123456790122,0.848333333333333,0.08030864197530864,0.013338888888888898,0.13043209876543208,0.06944444444444445,0.09790123456790122,0.11456790123456793,0.2785185185185184,76.32222222222221,69.00555555555556,52.90555555555555
IL,2022,7,0.061777227722772256,0.8456188118811878,0.09261386138613859,0.034051980198019804,0.08603960396039602,0.05391089108910892,0.09524752475247523,0.1788118811881188,0.20940594059405931,76.6,69.19999999999999,53.87499999999999
IL,2022,8,0.06805776173285198,0.8482166064981955,0.0836967509025271,0.04674223826714801,0.0862454873646209,0.04631768953068591,0.10916967509025265,0.17458483754512635,0.2982671480144405,77.1,69.48,54.58
IL,2022,9,0.0576518105849582,0.8712033426183846,0.07116434540389968,0.036555988857938745,0.1006128133704735,0.05540389972144847,0.10763231197771586,0.13626740947075203,0.31008356545961013,77.5,69.775,54.95
IL,2022,10,0.06819452054794517,0.85985205479452,0.07195890410958902,0.012860821917808211,0.10041095890410955,0.027780821917808222,0.1211232876712329,0.16095890410958905,0.29347945205479453,78.05000000000001,70.3,55.375
IL,2022,11,0.09502127659574469,0.8373936170212765,0.06758510638297872,-0.04923936170212766,0.07776595744680852,0.04606382978723404,0.10851063829787233,0.17255319148936168,0.27585106382978725,78.575,70.725,56.0
IN,2021,1,0.07744394618834077,0.8184192825112103,0.10413116591928252,0.049840470852017975,0.10469730941704038,0.04367713004484304,0.1347197309417041,0.1533520179372198,0.25145739910313897,0.0,0.0,0.0
IN,2021,2,0.07668801313628908,0.8252085385878489,0.09810016420361245,0.054640065681445,0.11850574712643676,0.04397372742200328,0.15837438423645317,0.1565845648604269,0.2298029556650247,7.3428571428571425,0.0,0.0
IN,2021,3,0.05987931034482759,0.839145320197044,0.10097660098522164,0.0997905172413792,0.10676108374384238,0.05449507389162564,0.11427339901477836,0.15846059113300495,0.21974137931034485,19.95483870967742,11.593548387096776,0.0
IN,2021,4,0.0634932821497121,0.8337370441458732,0.10277159309021112,0.07847428023032628,0.12934740882917467,0.04182341650671784,0.13142034548944334,0.14587332053742802,0.22491362763915543,31.633333333333333,21.82666666666666,0.0
IN,2021,5,0.05705440414507771,0.8189248704663213,0.12404145077720208,0.14345595854922277,0.1257253886010362,0.03805699481865285,0.1537823834196891,0.15839378238341964,0.2360103626943006,39.17096774193549,31.912903225806446,0.0
IN,2021,6,0.08042592592592596,0.8148740740740742,0.1047074074074074,0.025202222222222227,0.09425925925925925,0.03348148148148148,0.11125925925925922,0.13966666666666666,0.26192592592592595,43.27333333333333,37.88333333333334,0.0
IN,2021,7,0.09019815668202766,0.8170506912442403,0.09275806451612902,0.010221658986175107,0.09223502304147466,0.029631336405529958,0.09529953917050688,0.17806451612903226,0.24739631336405538,46.070967741935476,43.193548387096776,0.0
IN,2021,8,0.08797074468085106,0.8145478723404251,0.09748670212765949,0.005725,0.11614361702127662,0.03481382978723404,0.10720744680851063,0.16781914893617023,0.2185771276595746,48.73870967741936,45.20645161290322,0.0
IN,2021,9,0.07686046511627914,0.8317843551797041,0.09134672304439743,0.015772515856236794,0.08894291754756867,0.03862579281183932,0.09653276955602533,0.17325581395348835,0.2406976744186047,51.29000000000001,47.38333333333334,0.0
IN,2021,10,0.08331521739130432,0.8122971014492758,0.1043623188405797,0.026715942028985508,0.08384057971014494,0.028478260869565217,0.09449275362318839,0.16916666666666666,0.2434057971014493,53.03225806451612,49.20967741935485,3.2774193548387096
IN,2021,11,0.07566187050359714,0.8227589928057552,0.10155395683453235,0.05364820143884894,0.10607913669064743,0.043201438848920866,0.11892086330935253,0.16625899280575537,0.2305755395683452,54.74666666666667,50.266666666666666,16.6
IN,2021,12,0.08019597989949749,0.8230016750418762,0.09679564489112231,0.0431536013400335,0.09110552763819094,0.04688442211055275,0.14262981574539366,0.16323283082077056,0.20911222780569516,56.99354838709677,51.464516129032255,29.45806451612904
IN,2022,1,0.07151851851851852,0.8412592592592592,0.08722222222222221,0.04993164983164985,0.09451178451178448,0.027441077441077443,0.09528619528619524,0.1967676767676767,0.22865319865319864,58.987096774193546,52.63548387096774,39.461290322580645
IN,2022,2,0.07115652173913045,0.8397826086956522,0.08906956521739132,0.017992173913043467,0.07913043478260871,0.047130434782608706,0.14826086956521736,0.10304347826086958,0.21313043478260868,60.36071428571427,53.70000000000001,43.425000000000004
IN,2022,3,0.06567816091954022,0.8479195402298851,0.08639080459770115,0.020934482758620695,0.07850574712643678,0.023333333333333338,0.12229885057471265,0.11919540229885056,0.20827586206896548,60.903225806451616,54.30967741935482,44.55806451612903
IN,2022,4,0.054468749999999996,0.8556250000000001,0.08995312500000002,0.11149999999999999,0.06468750000000001,0.01921875,0.13671875,0.13171875,0.2728125,61.26666666666665,54.67666666666665,45.50666666666667
IN,2022,5,0.08212,0.82708,0.09076000000000002,-0.042454666666666654,0.10986666666666667,0.07186666666666668,0.10866666666666665,0.14933333333333332,0.2928,61.5741935483871,54.97741935483873,46.2225806451613
IN,2022,6,0.061897959183673475,0.8214285714285713,0.11663265306122449,0.10258163265306121,0.11571428571428573,0.025918367346938778,0.14979591836734696,0.21285714285714286,0.2095918367346939,61.96666666666665,55.52222222222221,46.85555555555556
IN,2022,7,0.05068354430379748,0.8669873417721516,0.08239240506329115,0.0858860759493671,0.10126582278481011,0.0189873417721519,0.12506329113924053,0.09050632911392405,0.30936708860759493,62.77499999999999,56.55,48.1
IN,2022,8,0.08044155844155845,0.857246753246753,0.062311688311688304,-0.05498701298701297,0.059350649350649355,0.04025974025974026,0.06688311688311689,0.13155844155844154,0.2598701298701299,63.06,56.739999999999995,48.56
IN,2022,9,0.05602222222222221,0.8709777777777776,0.07300000000000002,0.024757777777777774,0.10422222222222222,0.060888888888888895,0.06022222222222222,0.12422222222222223,0.36088888888888887,63.27499999999999,56.925000000000004,48.77499999999999
IN,2022,10,0.08672222222222221,0.8331250000000001,0.08020833333333337,0.04603333333333333,0.09652777777777781,0.027777777777777783,0.17222222222222217,0.12958333333333333,0.3236111111111112,63.525,57.15,49.199999999999996
IN,2022,11,0.05953571428571428,0.8564285714285714,0.08396428571428573,0.19863928571428577,0.012142857142857144,0.02214285714285714,0.19642857142857142,0.18071428571428574,0.2667857142857143,63.849999999999994,57.349999999999994,49.875
KS,2021,1,0.08125833333333335,0.8121888888888892,0.10655555555555556,0.050042222222222224,0.11352777777777771,0.02988888888888889,0.1674722222222222,0.16497222222222221,0.2514166666666666,0.0,0.0,0.0
KS,2021,2,0.06108178438661709,0.8263011152416354,0.11259851301115249,0.10518698884758361,0.11866171003717464,0.04903345724907062,0.1210408921933085,0.145724907063197,0.2566171003717473,7.021428571428572,0.0,0.0
KS,2021,3,0.07111142857142855,0.828891428571428,0.10001428571428574,0.036148000000000007,0.15162857142857145,0.022000000000000002,0.13037142857142853,0.14859999999999998,0.2641714285714286,22.099999999999998,10.706451612903225,0.0
KS,2021,4,0.06961764705882353,0.836970588235294,0.09341666666666665,0.044352941176470595,0.10411764705882351,0.045784313725490196,0.1134803921568627,0.16529411764705879,0.2375980392156863,38.24666666666666,24.59666666666666,0.0
KS,2021,5,0.05167669172932331,0.8333609022556389,0.11494736842105266,0.10474586466165414,0.13097744360902258,0.039248120300751886,0.14654135338345864,0.1596992481203007,0.215187969924812,44.7,35.86451612903225,0.0
KS,2021,6,0.07029447852760735,0.8289815950920247,0.10072392638036809,0.07257975460122697,0.09312883435582822,0.02907975460122699,0.13975460122699382,0.14331288343558277,0.2750920245398773,48.03666666666667,40.190000000000005,0.0
KS,2021,7,0.07443853820598004,0.8137375415282393,0.11183056478405316,0.06026279069767445,0.126843853820598,0.04906976744186047,0.08770764119601328,0.18916943521594687,0.2213953488372093,50.690322580645166,43.26774193548387,0.0
KS,2021,8,0.08195833333333336,0.8166634615384611,0.10139423076923074,0.06224038461538464,0.106025641025641,0.03147435897435897,0.1051282051282051,0.18400641025641026,0.2237179487179487,55.47419354838709,46.60967741935484,0.0
KS,2021,9,0.09111312217194571,0.8025656108597284,0.10634841628959281,0.0427343891402715,0.12461538461538463,0.04977375565610861,0.09941176470588231,0.16932126696832572,0.2579185520361991,58.730000000000004,49.81666666666667,0.0
KS,2021,10,0.06640506329113924,0.8485189873417721,0.08510759493670886,0.046175949367088624,0.07012658227848102,0.04031645569620254,0.08335443037974684,0.16740506329113916,0.27791139240506324,61.20322580645161,52.277419354838706,2.9419354838709677
KS,2021,11,0.08966850828729282,0.8282983425414361,0.08203314917127073,-0.03353314917127073,0.13060773480662982,0.022541436464088398,0.11331491712707183,0.18519337016574583,0.25535911602209943,64.39333333333333,53.95666666666667,16.476666666666667
KS,2021,12,0.08255479452054791,0.8175753424657534,0.09988356164383562,0.026607876712328775,0.10777397260273973,0.05010273972602739,0.12780821917808213,0.17380136986301367,0.259417808219178,67.94193548387098,56.05161290322581,28.63225806451613
KS,2022,1,0.0846917808219178,0.8271232876712328,0.0882123287671233,0.01732671232876713,0.06438356164383562,0.05,0.09047945205479453,0.19027397260273968,0.282945205479452,70.99677419354839,58.058064516129015,37.12258064516128
KS,2022,2,0.06995744680851061,0.8403829787234044,0.08970212765957443,0.04669787234042556,0.09851063829787234,0.06340425531914894,0.12170212765957449,0.1302127659574468,0.3095744680851063,73.01785714285715,59.68928571428571,40.58214285714286
KS,2022,3,0.058034482758620685,0.8785172413793103,0.06348275862068964,-0.04921379310344828,0.07172413793103448,0.09482758620689655,0.12379310344827586,0.11482758620689655,0.21551724137931033,73.79677419354839,60.57741935483871,41.69032258064517
KS,2022,4,0.08574999999999999,0.83559375,0.07865624999999998,0.03433437499999998,0.091875,0.0340625,0.13625,0.21406250000000002,0.335625,74.24333333333331,61.11000000000002,42.38999999999999
KS,2022,5,0.06944,0.8389599999999998,0.09164000000000001,0.03532400000000001,0.034800000000000005,0.057999999999999996,0.1508,0.0964,0.17920000000000003,74.68709677419352,61.674193548387095,42.95161290322581
KS,2022,6,0.07671428571428572,0.8371071428571428,0.08614285714285715,0.021921428571428574,0.0425,0.07964285714285714,0.15714285714285717,0.17285714285714285,0.26142857142857145,73.81111111111112,62.233333333333334,44.04999999999998
KS,2022,7,0.07827450980392157,0.8089607843137255,0.11278431372549018,0.026009803921568608,0.0976470588235294,0.03529411764705883,0.09882352941176471,0.1392156862745098,0.29588235294117643,73.475,62.74999999999999,45.55
KS,2022,8,0.07170588235294117,0.8081176470588235,0.12017647058823533,0.10158823529411765,0.03852941176470588,0.029411764705882353,0.16676470588235293,0.15588235294117647,0.43323529411764705,74.00000000000001,63.17999999999999,46.239999999999995
KS,2022,9,0.09864864864864865,0.7721621621621622,0.12927027027027027,-0.017032432432432434,0.15081081081081082,0.02108108108108108,0.18432432432432433,0.10648648648648648,0.34783783783783784,74.35,63.550000000000004,46.550000000000004
KS,2022,10,0.07274074074074074,0.8857037037037038,0.04151851851851852,-0.07966296296296298,0.1614814814814815,0.012222222222222223,0.0662962962962963,0.12037037037037036,0.41703703703703704,74.82499999999999,64.07499999999999,47.175000000000004
KS,2022,11,0.050625,0.875875,0.0735,-0.05940000000000001,0.375,0.04125,0.04125,0.10375000000000001,0.1875,75.35,64.55000000000001,47.925
KY,2021,1,0.07281967213114748,0.8236612021857931,0.10351639344262294,0.09875027322404366,0.09851092896174864,0.0412431693989071,0.14262295081967213,0.14592896174863396,0.25046448087431694,0.0,0.0,0.0
KY,2021,2,0.06505720338983047,0.8200021186440682,0.1149364406779661,0.14401080508474567,0.10709745762711864,0.04896186440677966,0.1352330508474576,0.149364406779661,0.2537923728813559,7.442857142857144,0.0,0.0
KY,2021,3,0.055227176220806765,0.8271082802547771,0.11766454352441619,0.14196072186836498,0.14203821656050952,0.04394904458598726,0.14320594479830145,0.1621868365180467,0.253312101910828,23.664516129032258,11.254838709677417,0.0
KY,2021,4,0.059514563106796106,0.8306472491909386,0.10984789644012946,0.1005045307443366,0.1357928802588997,0.03543689320388349,0.12647249190938503,0.1463754045307443,0.26071197411003244,37.14,25.473333333333336,0.0
KY,2021,5,0.05906276150627617,0.8487405857740581,0.09218410041841006,0.06919748953974894,0.12359832635983259,0.038158995815899585,0.11297071129707106,0.14912133891213383,0.24953974895397493,43.68709677419355,35.722580645161294,0.0
KY,2021,6,0.07990555555555556,0.8019222222222224,0.11816666666666667,0.10503555555555556,0.11138888888888887,0.029944444444444444,0.13311111111111112,0.14627777777777773,0.3175555555555555,48.09,40.96999999999999,0.0
KY,2021,7,0.10714939024390253,0.8026463414634145,0.09019512195121955,-0.03237408536585366,0.08887195121951222,0.03182926829268293,0.11615853658536583,0.2026524390243902,0.3068902439024391,50.61935483870966,44.622580645161285,0.0
